_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,crowd_ans,gt,gt_conf,in_out_radio_gold,pic_url,question_n,v1,v10,v2,v3,v4,v5,v6,v7,v8,v9
2169189346,2/22/2019 16:22:32,false,4550424151,,2/22/2019 16:06:21,false,neodev,1.0,44008198,VEN,"","",186.95.10.43,Senegal,Senegal,Mali,,https://i.imgur.com/ftGBfn4.jpg,12,Italy,Mali,Nepal,Virgin islands (u.s.),Philippines,Senegal,Tanzania,Cayman islands,Finland,Nauru
2169189346,2/22/2019 16:41:18,false,4550485177,,2/22/2019 16:36:36,false,clixsense,1.0,45085360,GTM,07,Guatemala City,190.56.75.88,Senegal,Senegal,Mali,,https://i.imgur.com/ftGBfn4.jpg,12,Italy,Mali,Nepal,Virgin islands (u.s.),Philippines,Senegal,Tanzania,Cayman islands,Finland,Nauru
2169189346,2/22/2019 16:42:56,false,4550492791,,2/22/2019 16:41:49,false,elite,1.0,39632157,VEN,25,Caracas,200.93.125.63,Senegal,Senegal,Mali,,https://i.imgur.com/ftGBfn4.jpg,12,Italy,Mali,Nepal,Virgin islands (u.s.),Philippines,Senegal,Tanzania,Cayman islands,Finland,Nauru
2169189346,2/22/2019 16:43:32,false,4550495180,,2/22/2019 16:36:32,false,neodev,1.0,44334102,VEN,25,Caracas,201.211.62.161,Senegal,Senegal,Mali,,https://i.imgur.com/ftGBfn4.jpg,12,Italy,Mali,Nepal,Virgin islands (u.s.),Philippines,Senegal,Tanzania,Cayman islands,Finland,Nauru
2169189346,2/22/2019 16:59:46,false,4550556136,,2/22/2019 16:37:02,false,clixsense,1.0,37344082,UKR,07,Kharkiv,109.87.84.58,Senegal,Senegal,Mali,,https://i.imgur.com/ftGBfn4.jpg,12,Italy,Mali,Nepal,Virgin islands (u.s.),Philippines,Senegal,Tanzania,Cayman islands,Finland,Nauru
2169189346,2/22/2019 17:10:58,false,4550606906,,2/22/2019 17:08:49,false,clixsense,1.0,44916295,RUS,"","",90.154.4.56,Senegal,Senegal,Mali,,https://i.imgur.com/ftGBfn4.jpg,12,Italy,Mali,Nepal,Virgin islands (u.s.),Philippines,Senegal,Tanzania,Cayman islands,Finland,Nauru
2169189356,2/22/2019 15:38:34,false,4550214989,,2/22/2019 15:35:46,false,elite,1.0,41619660,,,"",193.37.252.139,Greenland,Greenland,,,https://i.imgur.com/3sfKzsV.jpg,21,Seychelles,New zealand,Norway,Greenland,Hungary,Philippines,Peru,Virgin islands (british),Swaziland,Gibraltar
2169189356,2/22/2019 16:03:23,false,4550342249,,2/22/2019 16:00:20,false,clixsense,1.0,43726491,UKR,09,Khmelnitskiy,94.230.197.94,Greenland,Greenland,,,https://i.imgur.com/3sfKzsV.jpg,21,Seychelles,New zealand,Norway,Greenland,Hungary,Philippines,Peru,Virgin islands (british),Swaziland,Gibraltar
2169189356,2/22/2019 16:10:23,false,4550372588,,2/22/2019 16:07:06,false,elite,1.0,44510375,VEN,07,Valencia,200.44.198.0,Greenland,Greenland,,,https://i.imgur.com/3sfKzsV.jpg,21,Seychelles,New zealand,Norway,Greenland,Hungary,Philippines,Peru,Virgin islands (british),Swaziland,Gibraltar
2169189356,2/22/2019 16:12:27,false,4550383749,,2/22/2019 16:06:20,false,neodev,1.0,44500273,VEN,15,Cúa,143.0.96.27,Gibraltar,Greenland,,,https://i.imgur.com/3sfKzsV.jpg,21,Seychelles,New zealand,Norway,Greenland,Hungary,Philippines,Peru,Virgin islands (british),Swaziland,Gibraltar
2169189356,2/22/2019 16:22:32,false,4550424134,,2/22/2019 16:06:21,false,neodev,1.0,44008198,VEN,"","",186.95.10.43,Virgin islands (british),Greenland,,,https://i.imgur.com/3sfKzsV.jpg,21,Seychelles,New zealand,Norway,Greenland,Hungary,Philippines,Peru,Virgin islands (british),Swaziland,Gibraltar
2169189356,2/22/2019 16:41:18,false,4550485152,,2/22/2019 16:36:36,false,clixsense,1.0,45085360,GTM,07,Guatemala City,190.56.75.88,Greenland,Greenland,,,https://i.imgur.com/3sfKzsV.jpg,21,Seychelles,New zealand,Norway,Greenland,Hungary,Philippines,Peru,Virgin islands (british),Swaziland,Gibraltar
2169189356,2/22/2019 16:42:56,false,4550492798,,2/22/2019 16:41:49,false,elite,1.0,39632157,VEN,25,Caracas,200.93.125.63,Seychelles,Greenland,,,https://i.imgur.com/3sfKzsV.jpg,21,Seychelles,New zealand,Norway,Greenland,Hungary,Philippines,Peru,Virgin islands (british),Swaziland,Gibraltar
2169189356,2/22/2019 16:43:32,false,4550495174,,2/22/2019 16:36:32,false,neodev,1.0,44334102,VEN,25,Caracas,201.211.62.161,Greenland,Greenland,,,https://i.imgur.com/3sfKzsV.jpg,21,Seychelles,New zealand,Norway,Greenland,Hungary,Philippines,Peru,Virgin islands (british),Swaziland,Gibraltar
